Journey_ID,Customer_ID,Campaign_ID,Journey_Date,Journey_Stage,Device,Pages_Visited,Session_Duration,Bounce,Converted
430,430,479,2025-05-28,Awareness,Android,5,316,Yes,No
431,431,690,2024-03-13,Awareness,Laptop,13,896,Yes,No
432,432,432,2023-08-17,Consideration,Laptop,18,255,No,Yes
433,433,445,2024-01-27,Interest,Desktop,7,569,Yes,Yes
434,434,499,2023-07-17,Interest,Laptop,3,768,Yes,No
435,435,937,2024-09-03,Retention,Desktop,16,594,No,Yes
436,436,974,2024-01-25,Awareness,Android,11,261,Yes,Yes
437,437,314,2025-01-17,Purchase,Tablet,19,849,Yes,No
438,438,863,2025-07-08,Purchase,iPhone,6,421,No,No
439,439,212,2024-03-10,Interest,Laptop,11,117,Yes,No
440,440,23,2025-01-30,Interest,iPhone,7,193,No,Yes
441,441,512,2023-10-10,Purchase,Desktop,17,322,No,No
442,442,200,2024-04-23,Retention,Android,13,250,No,Yes
443,443,372,2023-12-25,Awareness,Android,4,322,Yes,No
444,444,534,2024-01-31,Retention,Android,12,796,No,No
445,445,799,2025-03-11,Consideration,Laptop,8,597,No,No
446,446,191,2025-08-03,Consideration,Tablet,16,599,Yes,No
447,447,720,2025-08-02,Interest,Tablet,9,761,No,Yes
448,448,885,2025-05-30,Interest,Android,14,888,Yes,No
449,449,380,2025-05-10,Consideration,Android,1,715,Yes,No
450,450,617,2024-09-27,Interest,Desktop,4,675,No,No
451,451,514,2023-04-02,Retention,Laptop,20,326,No,No
452,452,500,2024-05-15,Purchase,Desktop,19,450,No,No
453,453,543,2025-01-03,Purchase,iPhone,18,126,Yes,No
454,454,412,2024-06-11,Awareness,Android,7,685,No,No
455,455,306,2023-12-10,Retention,Tablet,1,758,No,Yes
456,456,353,2025-07-28,Interest,Desktop,14,816,Yes,No
457,457,525,2025-11-30,Interest,Laptop,16,117,No,Yes
458,458,617,2024-03-10,Consideration,Laptop,3,672,No,No
459,459,861,2025-03-04,Purchase,Laptop,1,684,Yes,No
460,460,800,2024-12-19,Consideration,Tablet,6,159,Yes,Yes
461,461,95,2023-03-31,Retention,Desktop,10,466,No,Yes
462,462,775,2025-11-20,Purchase,Desktop,9,621,No,No
463,463,653,2023-09-16,Consideration,Tablet,5,166,Yes,Yes
464,464,655,2025-05-30,Awareness,iPhone,8,136,Yes,Yes
465,465,379,2023-03-12,Awareness,Desktop,3,330,No,No
466,466,460,2024-02-26,Retention,iPhone,18,492,No,Yes
467,467,348,2024-05-04,Awareness,iPhone,14,414,Yes,Yes
468,468,625,2023-08-14,Interest,Tablet,17,385,Yes,Yes
469,469,722,2024-02-02,Interest,Tablet,17,462,No,Yes
470,470,42,2025-10-16,Retention,Desktop,13,421,Yes,No
471,471,849,2023-03-31,Interest,Tablet,9,121,Yes,No
472,472,163,2025-09-04,Interest,Android,19,577,Yes,No
473,473,874,2024-05-30,Retention,Android,3,504,No,No
474,474,874,2024-12-28,Interest,Android,18,509,Yes,Yes
475,475,796,2025-07-29,Retention,Laptop,2,166,Yes,No
476,476,516,2025-08-18,Awareness,Laptop,14,569,No,Yes
477,477,336,2024-12-10,Purchase,Desktop,19,400,No,No
478,478,761,2023-11-12,Retention,Android,7,642,No,No
479,479,337,2025-11-24,Retention,Tablet,11,356,Yes,Yes
480,480,621,2024-11-10,Consideration,Laptop,17,744,No,Yes
481,481,325,2025-11-23,Awareness,iPhone,10,637,No,Yes
482,482,832,2023-03-01,Consideration,Desktop,20,451,Yes,Yes
483,483,927,2024-11-13,Interest,iPhone,20,803,Yes,Yes
484,484,849,2023-10-07,Awareness,Tablet,2,238,Yes,Yes
485,485,194,2024-03-30,Purchase,iPhone,15,539,Yes,Yes
486,486,645,2023-12-18,Interest,Android,9,862,No,Yes
487,487,595,2023-10-11,Awareness,iPhone,15,764,No,No
488,488,451,2023-03-14,Retention,Android,17,518,Yes,Yes
489,489,794,2023-03-01,Purchase,iPhone,2,649,No,Yes
490,490,225,2025-10-16,Awareness,Laptop,7,33,Yes,No
491,491,840,2024-08-12,Consideration,Tablet,10,160,No,No
492,492,606,2025-10-08,Purchase,Desktop,6,352,No,No
493,493,724,2024-05-09,Interest,Tablet,10,629,Yes,Yes
494,494,27,2025-05-18,Purchase,Tablet,1,99,No,Yes
495,495,488,2025-10-22,Interest,Tablet,12,451,No,No
496,496,516,2025-01-10,Consideration,Android,4,189,No,No
497,497,882,2024-12-07,Purchase,iPhone,9,213,Yes,Yes
498,498,58,2023-03-30,Purchase,Android,6,402,No,Yes
499,499,969,2023-02-26,Consideration,Tablet,19,108,No,No
500,500,37,2025-05-02,Consideration,Laptop,7,102,No,No
501,501,61,2025-03-05,Interest,iPhone,3,460,Yes,Yes
502,502,13,2024-07-27,Interest,Android,17,869,No,Yes
503,503,736,2025-02-06,Interest,Laptop,2,201,Yes,Yes
504,504,598,2024-07-06,Consideration,Desktop,19,600,No,Yes
505,505,423,2023-03-21,Consideration,iPhone,1,796,No,Yes
506,506,352,2024-09-07,Purchase,Desktop,11,274,Yes,No
507,507,382,2023-06-30,Awareness,Android,11,131,No,No
508,508,300,2025-11-27,Purchase,Laptop,12,386,No,Yes
509,509,435,2025-10-06,Retention,Laptop,18,605,No,Yes
510,510,42,2025-01-19,Consideration,Android,10,203,No,Yes
511,511,418,2024-02-19,Retention,Desktop,19,152,Yes,Yes
512,512,662,2025-07-30,Purchase,Laptop,2,482,No,No
513,513,120,2023-03-06,Awareness,Tablet,2,201,No,No
514,514,710,2025-11-21,Interest,Desktop,15,738,Yes,No
515,515,33,2025-09-03,Interest,Laptop,8,61,No,No
516,516,810,2024-01-24,Awareness,iPhone,11,102,No,No
517,517,127,2024-11-15,Consideration,iPhone,15,800,Yes,Yes
518,518,766,2024-10-08,Purchase,Desktop,11,389,Yes,No
519,519,723,2024-07-17,Retention,iPhone,8,889,Yes,No
520,520,934,2024-02-09,Awareness,iPhone,7,60,No,Yes
521,521,341,2025-09-02,Awareness,Tablet,3,424,No,Yes
522,522,893,2024-12-15,Purchase,Android,11,563,Yes,Yes
523,523,932,2024-02-14,Consideration,Android,20,597,Yes,No
524,524,59,2024-05-01,Retention,iPhone,15,117,Yes,Yes
525,525,299,2025-08-22,Retention,Tablet,15,177,No,No
526,526,200,2025-08-26,Awareness,Laptop,20,315,No,No
527,527,313,2025-05-12,Consideration,iPhone,8,212,Yes,No
528,528,417,2023-07-20,Purchase,Android,8,830,No,Yes
529,529,984,2025-08-06,Awareness,Tablet,16,93,Yes,Yes
530,530,972,2025-12-30,Awareness,Android,3,345,Yes,No
531,531,622,2023-08-27,Awareness,Laptop,12,479,Yes,No
532,532,933,2023-11-11,Purchase,iPhone,8,132,No,No
533,533,864,2024-02-11,Interest,Tablet,6,315,Yes,Yes
534,534,691,2023-05-05,Consideration,Laptop,20,319,No,No
535,535,49,2025-06-03,Consideration,Laptop,20,812,No,Yes
536,536,488,2025-02-24,Consideration,Tablet,9,526,Yes,No
537,537,570,2025-11-27,Consideration,Desktop,17,72,No,Yes
538,538,973,2024-04-24,Awareness,Android,13,386,Yes,Yes
539,539,150,2024-05-25,Purchase,Android,14,221,No,Yes
540,540,529,2025-01-26,Consideration,Tablet,18,559,No,No
541,541,643,2024-02-18,Interest,Desktop,4,352,Yes,No
542,542,61,2023-11-24,Consideration,Desktop,18,462,No,No
543,543,343,2024-10-01,Retention,Desktop,20,151,No,Yes
544,544,703,2023-05-21,Retention,Laptop,11,494,No,Yes
545,545,766,2025-06-26,Awareness,iPhone,2,539,No,Yes
546,546,544,2025-10-17,Purchase,iPhone,17,112,No,Yes
547,547,869,2025-12-14,Awareness,iPhone,19,126,Yes,No
548,548,631,2023-04-24,Consideration,Laptop,12,446,Yes,Yes
549,549,467,2023-08-02,Consideration,iPhone,13,100,No,No
550,550,363,2023-08-05,Awareness,Laptop,1,77,No,No
551,551,915,2023-04-28,Purchase,Laptop,3,486,No,No
552,552,941,2024-12-15,Retention,Android,16,678,Yes,Yes
553,553,89,2025-08-07,Interest,Tablet,6,684,Yes,Yes
554,554,844,2025-09-02,Awareness,Laptop,20,493,Yes,No
555,555,878,2025-05-04,Interest,Tablet,16,519,No,Yes
556,556,565,2023-06-13,Awareness,Laptop,9,271,Yes,Yes
557,557,451,2023-04-05,Retention,Tablet,6,73,No,No
558,558,883,2025-09-02,Purchase,iPhone,8,81,No,Yes
559,559,65,2025-11-02,Interest,iPhone,10,253,No,Yes
560,560,171,2025-10-19,Interest,Desktop,6,287,No,Yes
561,561,904,2025-11-16,Retention,Desktop,11,718,No,No
562,562,961,2025-10-18,Awareness,iPhone,3,22,No,No
563,563,163,2025-04-11,Awareness,Desktop,18,297,No,Yes
564,564,249,2023-09-16,Consideration,Desktop,2,611,Yes,No
565,565,416,2024-04-20,Interest,Desktop,7,448,Yes,Yes
566,566,966,2024-03-24,Purchase,Laptop,14,138,No,No
567,567,631,2024-02-22,Interest,Desktop,7,574,No,No
568,568,363,2025-11-08,Interest,iPhone,7,720,No,No
569,569,325,2025-02-08,Retention,Laptop,10,461,Yes,No
570,570,487,2023-12-30,Retention,Laptop,1,668,Yes,No
571,571,932,2025-11-12,Awareness,iPhone,11,248,No,No
572,572,226,2025-04-27,Consideration,iPhone,10,540,Yes,No
573,573,395,2023-07-09,Consideration,Tablet,10,834,Yes,No
574,574,827,2025-03-01,Retention,Desktop,20,496,Yes,Yes
575,575,48,2025-01-28,Interest,iPhone,19,546,Yes,Yes
576,576,46,2025-12-02,Purchase,Laptop,5,109,No,No
577,577,580,2025-05-04,Retention,Android,4,206,Yes,No
578,578,187,2025-12-07,Consideration,iPhone,9,611,No,Yes
579,579,719,2024-10-07,Interest,Laptop,14,629,Yes,Yes
580,580,676,2024-07-14,Awareness,Laptop,15,199,Yes,No
581,581,257,2023-01-06,Purchase,Tablet,4,176,No,Yes
582,582,470,2023-04-24,Purchase,Tablet,17,442,Yes,Yes
583,583,192,2024-04-24,Interest,Android,16,286,Yes,Yes
584,584,371,2025-08-06,Retention,iPhone,18,234,No,Yes
585,585,498,2024-03-10,Purchase,Tablet,12,701,No,No
586,586,103,2023-05-12,Purchase,iPhone,9,263,Yes,No
587,587,552,2025-04-20,Consideration,Laptop,11,477,No,No
588,588,149,2025-11-01,Interest,Desktop,8,459,No,Yes
589,589,542,2024-06-04,Interest,iPhone,14,105,No,No
590,590,315,2025-04-03,Purchase,Tablet,20,20,Yes,Yes
591,591,407,2025-01-06,Interest,Android,6,289,Yes,No
592,592,284,2023-09-16,Purchase,Laptop,2,173,No,Yes
593,593,164,2024-01-17,Purchase,Desktop,5,397,Yes,Yes
594,594,608,2025-01-12,Awareness,iPhone,12,161,No,Yes
595,595,187,2024-08-23,Retention,Tablet,17,156,Yes,No
596,596,628,2023-12-16,Retention,iPhone,3,307,No,Yes
597,597,828,2023-05-24,Consideration,iPhone,4,237,Yes,No
598,598,537,2023-07-14,Interest,iPhone,4,378,No,No
599,599,457,2025-07-22,Awareness,Desktop,12,854,Yes,Yes
600,600,741,2023-10-21,Interest,Android,18,545,No,Yes
601,601,858,2025-10-03,Retention,Android,17,610,Yes,Yes
602,602,590,2024-10-21,Purchase,Android,10,718,Yes,No
603,603,554,2023-01-07,Consideration,Tablet,15,331,No,Yes
604,604,512,2025-08-24,Awareness,iPhone,7,797,Yes,Yes
605,605,590,2023-01-13,Consideration,Laptop,17,700,Yes,No
606,606,448,2024-05-10,Consideration,Laptop,8,550,No,No
607,607,957,2024-04-15,Awareness,Laptop,1,639,Yes,No
608,608,502,2024-02-20,Consideration,iPhone,9,482,No,Yes
609,609,340,2025-12-08,Consideration,Desktop,20,586,Yes,Yes
610,610,788,2024-12-30,Awareness,iPhone,8,359,No,Yes
611,611,626,2024-08-04,Purchase,iPhone,11,706,Yes,Yes
612,612,299,2025-05-31,Purchase,Android,19,668,Yes,No
613,613,548,2023-03-31,Retention,Laptop,10,525,No,No
614,614,512,2024-08-01,Consideration,Android,14,568,No,Yes
615,615,46,2025-12-08,Consideration,Tablet,11,505,Yes,No
616,616,324,2023-06-09,Interest,Android,3,383,No,No
617,617,22,2024-03-20,Retention,Tablet,5,326,No,No
618,618,870,2025-11-08,Awareness,Desktop,1,442,Yes,No
619,619,180,2024-09-11,Awareness,Desktop,20,594,Yes,No
620,620,735,2025-10-24,Interest,Desktop,20,799,No,No
621,621,450,2023-06-27,Awareness,Tablet,9,95,Yes,No
622,622,361,2023-09-26,Awareness,Laptop,11,654,No,No
623,623,307,2024-06-25,Purchase,Desktop,8,261,No,No
624,624,53,2023-02-12,Purchase,Laptop,5,595,No,Yes
625,625,683,2025-05-01,Awareness,Desktop,11,186,No,Yes
626,626,318,2024-08-03,Consideration,iPhone,9,719,Yes,No
627,627,980,2023-11-27,Purchase,iPhone,8,472,Yes,No
628,628,435,2023-10-27,Awareness,iPhone,8,833,Yes,Yes
629,629,521,2023-06-12,Retention,Android,1,740,No,Yes
630,630,549,2025-08-05,Interest,iPhone,15,269,Yes,Yes
631,631,847,2023-09-06,Awareness,iPhone,2,657,Yes,Yes
632,632,486,2023-06-24,Purchase,Android,10,112,Yes,No
633,633,938,2025-03-31,Retention,Desktop,6,707,No,No
634,634,645,2024-01-02,Awareness,iPhone,2,64,Yes,No
635,635,615,2025-02-01,Interest,Laptop,17,626,Yes,No
636,636,53,2023-09-25,Consideration,Android,9,690,No,No
637,637,9,2023-05-30,Retention,iPhone,16,631,Yes,Yes
638,638,504,2023-11-20,Awareness,Tablet,14,325,No,No
639,639,845,2023-12-18,Awareness,Tablet,13,828,Yes,No
640,640,389,2023-05-16,Retention,iPhone,18,581,Yes,No
641,641,524,2024-04-16,Awareness,iPhone,13,85,Yes,Yes
642,642,584,2024-11-11,Consideration,Laptop,4,497,No,Yes
643,643,117,2024-01-30,Interest,Android,18,155,No,No
644,644,341,2025-01-15,Consideration,iPhone,7,42,Yes,Yes
645,645,730,2024-05-18,Interest,iPhone,5,40,Yes,Yes
646,646,816,2024-07-11,Purchase,Desktop,4,231,No,No
647,647,928,2023-04-03,Awareness,Android,19,106,Yes,Yes
648,648,340,2025-06-25,Awareness,Tablet,19,505,Yes,Yes
649,649,326,2023-09-07,Purchase,iPhone,16,114,Yes,No
650,650,941,2024-09-11,Consideration,Desktop,9,373,No,Yes
651,651,777,2024-06-04,Interest,iPhone,16,114,No,Yes
652,652,205,2023-06-11,Purchase,Tablet,10,302,Yes,Yes
653,653,262,2023-08-20,Consideration,Laptop,20,679,No,Yes
654,654,244,2025-05-09,Retention,Desktop,8,22,Yes,No
655,655,850,2023-02-24,Awareness,iPhone,20,161,Yes,Yes
656,656,46,2023-06-30,Retention,Desktop,3,319,Yes,No
657,657,973,2025-02-22,Awareness,Android,19,632,No,No
658,658,334,2023-11-20,Purchase,iPhone,14,539,Yes,Yes
659,659,146,2023-08-05,Consideration,Laptop,18,506,Yes,Yes
660,660,186,2023-04-14,Interest,Laptop,2,36,No,Yes
661,661,177,2024-08-28,Retention,iPhone,11,84,No,No
662,662,217,2024-01-12,Awareness,Laptop,12,117,Yes,Yes
663,663,978,2024-08-03,Retention,iPhone,20,736,No,No
664,664,776,2025-05-01,Awareness,Android,1,195,Yes,Yes
665,665,909,2024-01-13,Consideration,iPhone,17,89,No,No
666,666,189,2023-12-17,Consideration,Desktop,15,183,Yes,No
667,667,349,2023-04-27,Interest,Laptop,8,304,No,No
668,668,941,2024-08-25,Consideration,Laptop,19,588,No,No
669,669,577,2025-09-01,Awareness,Android,13,334,Yes,No
670,670,100,2023-10-15,Consideration,Tablet,15,240,No,Yes
671,671,266,2024-10-03,Awareness,iPhone,11,817,No,Yes
672,672,874,2023-11-11,Purchase,Laptop,3,59,Yes,No
673,673,400,2025-07-13,Retention,Android,4,74,No,No
674,674,632,2025-12-10,Purchase,iPhone,9,466,Yes,Yes
675,675,130,2024-12-10,Awareness,Desktop,13,506,Yes,No
676,676,543,2025-08-09,Consideration,Tablet,7,33,No,Yes
677,677,506,2023-03-11,Awareness,Desktop,3,398,Yes,No
678,678,47,2024-09-01,Consideration,Tablet,9,606,Yes,No
679,679,123,2025-07-25,Awareness,Desktop,7,51,Yes,Yes
680,680,50,2023-11-05,Purchase,Tablet,11,254,No,Yes
681,681,337,2025-01-26,Awareness,Android,15,563,No,No
682,682,142,2023-10-05,Interest,iPhone,3,603,No,No
683,683,432,2024-12-06,Consideration,iPhone,5,865,No,Yes
684,684,327,2024-09-04,Purchase,Tablet,11,598,Yes,Yes
685,685,523,2023-11-16,Retention,Desktop,8,733,No,Yes
686,686,887,2025-03-03,Purchase,Tablet,4,503,No,Yes
687,687,882,2024-05-25,Retention,Desktop,12,724,Yes,No
688,688,927,2025-12-19,Retention,Laptop,14,870,No,No
689,689,101,2024-05-01,Purchase,iPhone,14,91,Yes,Yes
690,690,842,2024-11-14,Consideration,Tablet,11,347,Yes,No
691,691,953,2023-09-11,Awareness,Tablet,10,94,No,Yes
692,692,383,2024-11-01,Retention,Desktop,7,150,Yes,No
693,693,470,2025-01-19,Awareness,Laptop,10,393,Yes,No
694,694,527,2023-01-25,Consideration,iPhone,14,468,No,No
695,695,72,2025-03-01,Retention,Desktop,18,704,No,Yes
696,696,738,2023-11-07,Purchase,Android,3,252,No,Yes
697,697,460,2023-08-13,Consideration,iPhone,8,160,No,Yes
698,698,966,2025-01-22,Purchase,Android,3,857,Yes,No
699,699,636,2024-03-08,Consideration,Tablet,5,562,Yes,Yes
700,700,260,2024-10-20,Retention,Laptop,7,768,Yes,No
701,701,389,2024-04-27,Interest,Tablet,12,275,No,No
702,702,853,2024-08-09,Purchase,Android,15,118,Yes,Yes
703,703,724,2024-09-04,Awareness,iPhone,10,704,No,Yes
704,704,291,2023-06-30,Consideration,Android,8,188,Yes,Yes
705,705,97,2025-08-28,Purchase,Android,1,898,Yes,No
706,706,246,2023-06-10,Awareness,Tablet,9,772,No,Yes
707,707,823,2023-12-05,Purchase,iPhone,14,744,Yes,No
708,708,933,2024-02-09,Interest,Android,20,802,Yes,Yes
709,709,65,2025-07-03,Interest,Android,15,863,No,Yes
710,710,907,2024-11-08,Interest,Tablet,2,635,Yes,Yes
711,711,461,2025-03-31,Consideration,Tablet,15,192,No,No
712,712,123,2025-08-06,Awareness,iPhone,8,181,No,No
713,713,89,2024-11-17,Retention,iPhone,20,753,No,Yes
714,714,225,2025-08-17,Retention,Laptop,16,865,Yes,No
715,715,861,2025-05-08,Interest,Desktop,3,119,No,Yes
716,716,129,2024-02-09,Awareness,Desktop,7,46,Yes,Yes
717,717,899,2024-09-20,Awareness,Tablet,1,229,Yes,Yes
718,718,991,2023-04-17,Awareness,Laptop,1,605,No,No
719,719,644,2023-11-26,Retention,Tablet,5,764,Yes,No
720,720,983,2024-10-24,Retention,Tablet,2,238,No,No
721,721,989,2025-08-26,Consideration,Laptop,18,310,Yes,No
722,722,769,2025-04-08,Awareness,Android,20,595,No,Yes
723,723,450,2025-06-10,Interest,iPhone,4,181,No,Yes
724,724,268,2023-11-22,Retention,Desktop,11,717,No,No
725,725,960,2025-05-13,Consideration,Android,17,751,No,No
726,726,649,2025-08-17,Awareness,iPhone,1,736,No,No
727,727,188,2025-02-25,Purchase,iPhone,8,55,Yes,Yes
728,728,854,2023-09-29,Purchase,Desktop,7,801,No,No
729,729,606,2024-04-21,Retention,Desktop,20,628,Yes,Yes
730,730,225,2024-01-22,Interest,Desktop,18,388,No,Yes
731,731,528,2023-09-07,Consideration,Laptop,8,697,Yes,No
732,732,994,2023-09-22,Awareness,Android,7,641,No,Yes
733,733,880,2024-05-06,Purchase,Tablet,12,889,Yes,No
734,734,990,2025-02-05,Consideration,Laptop,8,624,Yes,Yes
735,735,347,2023-01-27,Interest,Tablet,6,732,Yes,No
736,736,846,2025-08-09,Retention,Laptop,3,375,Yes,Yes
737,737,198,2025-04-01,Awareness,Tablet,15,464,No,Yes
738,738,101,2023-03-07,Retention,Tablet,7,835,No,Yes
739,739,375,2023-05-22,Retention,Tablet,13,296,Yes,No
740,740,464,2023-05-15,Retention,iPhone,2,359,Yes,Yes
741,741,589,2024-08-26,Consideration,Android,1,180,No,No
742,742,870,2025-02-18,Awareness,Desktop,10,389,No,Yes
743,743,911,2024-04-20,Retention,Android,1,385,Yes,Yes
744,744,572,2024-10-06,Interest,Android,9,476,Yes,No
745,745,205,2023-11-24,Consideration,iPhone,1,359,No,Yes
746,746,594,2023-08-29,Retention,Tablet,16,527,Yes,No
747,747,924,2025-07-29,Purchase,Desktop,16,651,Yes,No
748,748,309,2025-05-22,Consideration,iPhone,6,69,Yes,Yes
749,749,962,2024-02-18,Retention,Tablet,9,92,No,Yes
750,750,773,2025-12-11,Purchase,Laptop,9,242,No,No
751,751,165,2025-11-06,Purchase,Desktop,5,172,No,No
752,752,202,2025-06-25,Retention,Desktop,12,435,No,Yes
753,753,336,2023-06-11,Purchase,Laptop,4,60,No,Yes
754,754,868,2023-03-02,Interest,Tablet,18,234,No,Yes
755,755,914,2024-06-23,Interest,Android,16,103,Yes,No
756,756,635,2024-03-24,Purchase,Tablet,12,597,Yes,No
757,757,730,2023-09-28,Interest,Tablet,20,38,Yes,Yes
758,758,722,2024-05-30,Interest,Laptop,13,781,Yes,Yes
759,759,841,2023-12-01,Interest,Laptop,13,808,No,No
760,760,427,2023-03-15,Interest,Tablet,10,609,Yes,No
761,761,265,2024-09-01,Awareness,Laptop,1,556,Yes,Yes
762,762,360,2024-01-15,Awareness,Laptop,12,299,Yes,No
763,763,465,2025-05-28,Retention,Desktop,16,625,Yes,No
764,764,848,2025-07-03,Awareness,Tablet,15,188,No,Yes
765,765,264,2024-02-13,Consideration,iPhone,6,742,No,Yes
766,766,663,2023-02-14,Retention,iPhone,18,98,Yes,No
767,767,214,2024-07-21,Purchase,Android,18,358,Yes,Yes
768,768,635,2025-04-29,Retention,iPhone,2,385,No,No
769,769,602,2024-09-08,Purchase,Desktop,8,550,No,No
770,770,697,2025-03-17,Interest,Android,12,135,No,Yes
771,771,481,2023-03-27,Awareness,Desktop,1,747,Yes,Yes
772,772,201,2023-12-20,Awareness,Android,7,883,No,No
773,773,394,2024-02-13,Awareness,Laptop,8,564,Yes,Yes
774,774,620,2024-06-25,Consideration,Desktop,1,809,No,No
775,775,241,2025-08-08,Consideration,Tablet,1,540,No,Yes
776,776,454,2024-05-19,Interest,Desktop,13,883,Yes,No
777,777,549,2024-08-10,Retention,iPhone,14,291,Yes,Yes
778,778,922,2025-11-03,Consideration,Laptop,12,210,No,No
779,779,286,2024-06-19,Interest,iPhone,13,342,Yes,No
780,780,578,2024-05-23,Interest,Desktop,15,408,No,Yes
781,781,804,2024-04-16,Purchase,Laptop,20,865,Yes,Yes
782,782,943,2025-03-24,Purchase,Desktop,19,840,Yes,No
783,783,757,2023-01-29,Interest,Desktop,11,547,Yes,No
784,784,257,2023-02-09,Purchase,Android,1,630,Yes,Yes
785,785,824,2025-01-31,Consideration,Tablet,16,135,Yes,Yes
786,786,305,2023-07-29,Retention,Laptop,1,54,Yes,Yes
787,787,53,2025-03-20,Retention,iPhone,19,591,No,Yes
788,788,310,2023-09-05,Awareness,Android,16,811,Yes,No
789,789,517,2025-03-17,Consideration,Android,13,612,No,Yes
790,790,810,2024-12-21,Interest,Android,2,92,No,No
791,791,514,2023-09-22,Consideration,Desktop,2,72,No,Yes
792,792,572,2024-08-14,Consideration,Laptop,19,228,No,No
793,793,511,2023-11-28,Interest,Tablet,18,732,No,Yes
794,794,963,2024-10-10,Purchase,Laptop,18,504,Yes,Yes
795,795,755,2024-02-22,Purchase,Android,2,891,No,Yes
796,796,856,2024-10-04,Interest,Desktop,2,475,No,Yes
797,797,321,2025-12-09,Consideration,Tablet,7,227,Yes,Yes
798,798,442,2024-07-07,Purchase,Android,17,668,No,No
799,799,836,2023-03-29,Purchase,Tablet,9,191,Yes,No
800,800,409,2024-05-07,Purchase,Tablet,1,774,No,Yes
801,801,481,2025-07-24,Consideration,Tablet,13,592,Yes,Yes
802,802,351,2024-02-29,Interest,Tablet,2,725,No,Yes
803,803,772,2023-05-23,Consideration,Android,15,339,No,No
804,804,697,2025-12-03,Purchase,Laptop,2,165,Yes,No
805,805,106,2025-06-22,Awareness,Android,13,158,No,No
806,806,303,2025-02-13,Awareness,iPhone,4,654,Yes,Yes
807,807,460,2025-11-07,Interest,Android,1,897,Yes,Yes
808,808,403,2023-01-20,Retention,iPhone,7,858,No,No
809,809,133,2025-05-16,Interest,Desktop,2,162,No,No
810,810,9,2024-06-27,Awareness,Android,6,786,No,Yes
811,811,35,2023-01-05,Awareness,Desktop,18,523,Yes,No
812,812,495,2024-07-04,Consideration,Desktop,10,656,Yes,Yes
813,813,384,2023-11-08,Purchase,Tablet,14,91,No,Yes
814,814,876,2023-05-06,Consideration,Android,15,864,Yes,No
815,815,598,2023-10-02,Purchase,Desktop,15,72,Yes,No
816,816,551,2023-05-12,Interest,Tablet,13,205,No,No
817,817,999,2024-01-24,Consideration,Android,8,839,No,No
818,818,864,2023-11-08,Retention,Laptop,18,713,Yes,Yes
819,819,16,2024-01-21,Consideration,iPhone,13,896,No,No
820,820,158,2025-08-18,Purchase,iPhone,18,865,Yes,No
821,821,916,2025-06-10,Purchase,Android,20,37,No,No
822,822,548,2023-12-20,Consideration,Android,2,453,Yes,Yes
823,823,559,2024-09-13,Interest,Laptop,4,236,No,No
824,824,282,2023-06-30,Retention,iPhone,9,389,No,Yes
825,825,299,2023-02-26,Interest,Desktop,9,588,Yes,No
826,826,56,2023-04-18,Consideration,Laptop,6,838,Yes,Yes
827,827,913,2024-09-09,Awareness,Laptop,1,477,Yes,No
828,828,992,2024-07-27,Awareness,Desktop,9,616,No,Yes
829,829,839,2025-04-17,Awareness,Desktop,5,373,Yes,Yes
830,830,446,2024-07-26,Consideration,Desktop,16,228,Yes,No
831,831,153,2023-06-14,Purchase,iPhone,1,522,No,Yes
832,832,510,2024-02-08,Interest,Android,12,310,No,Yes
833,833,994,2023-12-19,Consideration,iPhone,12,281,No,No
